index,sub,mu,kappa,mu_deg
0,s5,1.999416085182414,3.8682642383502803,114.55810317152182
0,s5,1.9904121143279112,4.067230227190226,114.0422136427
0,s5,1.9944078163816128,3.714873145965239,114.27115050656886
0,s5,2.006290824493198,4.009279138754386,114.95199671928242
0,s5,1.99859584366682,4.030285071905002,114.51110679449687
0,s5,1.923084075617552,3.9985781863615837,110.18460118170299
0,s5,1.9291504072403935,3.9351693182648884,110.53217638081856
0,s5,2.005707951426329,4.064587936907099,114.91860055255897
0,s5,2.0009742921479323,3.585287573110001,114.64738185425391
0,s5,1.9963985282632701,3.9882767034221773,114.38520989561438
0,s5,2.003113284288062,4.029441235552546,114.76993707629498
0,s5,2.004283358105591,3.873037411607409,114.83697736775817
0,s5,1.995815105125096,3.722210470989111,114.35178221212672
0,s5,2.0023073875751187,3.9865673272327875,114.72376259591988
0,s5,1.99369688263444,5.105914159073573,114.23041700334244
0,s5,1.9992917154651262,4.024588802908948,114.55097731162199
0,s5,2.0069255574480174,4.006792394216911,114.98836423871144
0,s5,1.9942099544587786,3.7223038912017756,114.25981385346412
0,s5,2.0018627773412927,3.918557799684183,114.69828830599332
0,s5,2.0068205173842952,4.178336436138706,114.98234588638037
0,s5,1.9999703391485004,3.882684192473282,114.58985958455696
0,s5,2.0043958083003828,3.770019096705819,114.84342028932515
0,s5,2.0233712095727405,3.927526796543692,115.93063069679843
0,s5,1.9785313878574968,3.1739290860226888,113.3614981583959
0,s5,1.999377170607201,4.052680723145382,114.55587353060056
0,s5,2.002264132459872,3.9583887322970686,114.72128426037388
0,s5,1.9990144797660012,3.6166985594902106,114.53509287613177
0,s5,1.9964520177323326,3.7370821920583257,114.38827461644004
0,s5,1.9988347910901123,3.8957450227139145,114.52479747337703
0,s5,2.00290974939972,3.9641012130261126,114.75827538620932
0,s5,1.9959434929610842,3.7842316877924365,114.35913829326967
0,s5,1.998790306835291,4.019616290477963,114.52224871332099
0,s5,1.9904714164399913,3.76523667651373,114.0456114034384
0,s5,2.003310767037776,3.9825625691391298,114.78125200438024
0,s5,1.992014007467204,4.0195979773113875,114.13399535881244
0,s5,1.9083658342518026,4.004483741014074,109.34130806959068
0,s5,2.0038029332734726,5.13367353080869,114.8094510525045
0,s5,2.0015976609904302,4.028736290164532,114.68309825800898
0,s5,2.005693123032157,4.029480417987568,114.91775094815596
0,s5,1.9933519139828704,3.716352008503143,114.21065175554318
0,s5,1.9522624890558185,3.979929596996166,111.85640112460347
0,s5,1.9937862023928277,3.7675734763422755,114.23553464852517
0,s5,1.9912737169399957,5.130959712224605,114.09157983598989
0,s5,1.9901142533327345,3.721198750626562,114.02514746479481
0,s5,1.993932952114987,5.089997293900232,114.24394278824963
0,s6,-0.42043788030081725,0.8722200494680541,-24.089316088663324
0,s6,-0.38348683774681647,0.8564038959663067,-21.972177301710772
0,s6,-0.48606561984553837,0.4914595340117973,-27.849508583559658
0,s6,-0.010045561110417073,0.6147436904682628,-0.575568254467651
0,s6,-0.41160701755001483,0.5372083433540666,-23.583344923583056
0,s6,-0.07284871198763143,0.7137346543678174,-4.1739237398553675
0,s6,-0.38450950624545427,0.8720405528369426,-22.0307718905237
0,s6,-0.4025620950187982,0.15090376926469062,-23.065109036521555
0,s6,-0.39978667694972464,0.7971010608337856,-22.906089294779292
0,s6,-0.5148222359029025,0.5452167040312359,-29.497141316724758
0,s6,-0.46786204814089866,0.3035757680823483,-26.806520752820038
0,s6,-0.4009751936791139,0.7952219502836106,-22.97418628725399
0,s6,-0.40790086571690765,0.8534379099377443,-23.37099806531134
0,s6,-0.4200990708246243,0.8651494791351881,-24.06990373561843
0,s6,-0.07236758601560721,0.6434618429350394,-4.1463572522442504
0,s6,-0.35810642991831704,0.7905006299211346,-20.51798705081696
0,s6,-0.374794573621496,0.6273275730722441,-21.474147252916936
0,s6,-0.3873299714095927,0.015360308869071915,-22.192372640692504
0,s6,-0.39978708627355125,0.7690435105188955,-22.906112747307013
0,s6,-0.5061691194162036,0.3132245955399844,-29.001354262401836
0,s6,-0.4369402521833266,0.23237297776391408,-25.034832349486468
0,s6,-0.09437987261657481,0.9214048541750497,-5.407568371912066
0,s6,-0.08354163139286218,0.849519502349958,-4.786582892448628
0,s6,-0.520296616971425,0.2844898676724741,-29.810800247397417
0,s6,-0.3811521328511904,0.16214057360844336,-21.838408564782863
0,s6,-0.36772781580343067,0.9004687934250253,-21.069251855100713
0,s6,-0.40980000356145285,0.12738290599251378,-23.479810648517354
0,s6,-0.3934237296727016,0.8918979022174103,-22.541519270541617
0,s6,-0.3766088744968227,0.8146586850631703,-21.578099035840044
0,s6,-0.45744733707604435,0.22644132035498288,-26.209801763955685
0,s6,-0.10521312080749277,0.7545522573401531,-6.0282677716694
0,s6,-0.43997682374540004,0.7286342788604463,-25.208815084182724
0,s6,-0.47634424441183876,0.5272393981141077,-27.29251480014651
0,s6,-0.39424200632106454,0.8286201058433642,-22.588403068966922
0,s6,-0.4119338554131179,0.8566970316910698,-23.602071353723936
0,s6,-0.5220920287290468,0.2741771007891529,-29.91366976359731
0,s6,-0.4014693499759783,0.8295709131070508,-23.002499357484133
0,s6,-0.09010541767406359,0.8942085595218616,-5.162660143987338
0,s6,-0.36666774724772977,0.314060999113563,-21.008514400864524
0,s6,0.43871628993360245,0.5652168688223425,25.136591816833185
0,s6,-0.4181457918439505,0.8462988502534996,-23.957989093814206
0,s6,-0.39555639544477994,0.8980768634633538,-22.663712018393714
0,s6,-0.39446587070529493,0.8307986425983431,-22.60122955336662
0,s6,-0.3851887022979419,0.33601469861103705,-22.069686957793184
0,s6,-0.463481641517935,0.017309281395386122,-26.555541940773065
0,s6,-0.5142793637274216,0.5295875438743689,-29.46603703225461
0,s6,-0.08036293489098274,0.8244946857372701,-4.6044569985379376
0,s6,-0.42439379666025756,0.3315407683670877,-24.315973400166012
0,s6,-0.38073633976766585,0.1611139468076228,-21.81458537594618
0,s6,-0.4109992254502165,0.1599319647101467,-23.548521001443216
0,s6,-0.4086101267942249,0.8530511736960644,-23.411635731614524
0,s6,-0.07203545157585406,0.6582870619255488,-4.127327350615452
0,s6,-0.357759443310797,0.852176148172969,-20.4981061826585
0,s6,-0.401121715353299,0.7369077803752635,-22.982581360791986
0,s6,-0.40399213484697916,0.563633744342602,-23.14704428321194
0,s6,-0.3875702016158727,0.8847637251863913,-22.206136817623904
0,s6,-0.09514323590771688,0.7039056943725805,-5.451305866729723
0,s6,-0.45955330712675535,0.87901046606531,-26.330464959642377
0,s6,-0.4310537616854349,0.6196460072085292,-24.69756128781341
0,s6,-0.3696200839031602,0.9132621263279557,-21.177670830922455
0,s6,-0.4117181150473873,0.28565021027355186,-23.589710341296964
0,s6,-0.37510260642293575,0.9052156620412601,-21.491796232391025
0,s6,-0.470416745510184,0.4344108069863397,-26.95289413001326
0,s6,-0.40597417827037846,0.8271167477067953,-23.26060700618438
0,s6,-0.45246051968104933,0.5682108054859123,-25.924078174020046
0,s6,-0.42758008467543096,0.219520876640658,-24.498534255748563
0,s6,-0.3799692986955249,0.8621612569366395,-21.770637159799314
0,s6,-0.4863219536328824,0.32386436302705146,-27.864195427721075
0,s6,-0.46048757115732325,0.6019938210912699,-26.3839943455448
0,s6,-0.1221425286613439,0.6764155457794487,-6.998251391350698
0,s6,-0.4966304230032474,0.38433465394632993,-28.45482721588287
0,s6,-0.42988418410857193,0.3806632327225623,-24.630549428846024
0,s6,-0.3787882748411503,0.8726335205309725,-21.702969477439375
0,s6,-0.4095572020768959,0.020383992143826468,-23.46589914819273
0,s6,-0.41564271040811107,0.8369215595906843,-23.81457309176306
0,s6,-0.4452866543381255,0.04225987969062839,-25.51304596707534
0,s6,0.17673217683770936,0.7424660293883862,10.12600783696047
0,s6,-0.46377359131201645,0.31110286854934266,-26.572269431803647
0,s6,-0.42464112682101274,0.25860379089828545,-24.330144374523574
0,s6,-0.41510461590846814,0.8505134409107109,-23.783742547954315
0,s6,-0.507813400944969,0.9342940636921355,-29.09556465433141
0,s6,-0.49033536969052494,0.6393297436612357,-28.094147229254027
0,s6,-0.5133141393884041,0.5322323052660609,-29.410733751345607
0,s6,-0.3526936242788167,0.8924401650246168,-20.20785613234898
0,s6,-0.38559418467887147,0.8952048916560882,-22.092919386887367
0,s6,-0.39598044118804093,0.2552267616668633,-22.688008049803056
0,s6,-0.3777585467151712,0.607693276868809,-21.643970401774855
0,s6,-0.5030835611457797,0.9482298503215878,-28.824564796064863
0,s6,-0.3706191895934619,0.7999863240921643,-21.234915370264247
0,s6,-0.4062150998311791,0.42503919098347875,-23.274410794811963
0,s6,-0.07531065438794314,0.7505437537070581,-4.314982648797536
0,s6,-0.41430908444475273,0.8595490234541163,-23.738161952613556
0,s6,0.5366595758013211,0.589234064235236,30.74832872869678
0,s6,-0.49898632306195473,0.6695345783384727,-28.589810346201425
0,s6,-0.5192465071882514,0.16251706491809692,-29.750633388796167
0,s6,-0.4035338462582838,0.5235419295840309,-23.12078628128069
0,s6,-0.37352224280987756,0.18303209416326904,-21.401248067266742
0,s6,-0.4040856600582966,0.8527948300209198,-23.1524028830985
0,s6,-0.4873703406440306,0.5308125691658772,-27.924263578756204
0,s6,-0.5102644920404427,0.46757145063947014,-29.236001829304154
0,sAVG,1.9213965757322635,1.8547346954566288,110.08791456034716
0,sAVG,1.8247221766400223,1.915922148946155,104.54887950539838
0,sAVG,1.751432098967994,1.9504507743270771,100.34966737460516
0,sAVG,2.4473790794025096,1.543722510434792,140.2244921183766
0,sAVG,1.9105273122884634,1.8735446249100107,109.46515163860157
0,sAVG,2.585848750633626,1.5786083206647699,148.1582198704836
0,sAVG,2.4457639367661184,1.5384372291161865,140.13195126199975
0,sAVG,1.7857209341183298,1.9110199986126455,102.31427291313923
0,sAVG,1.6354010911558576,1.9025377190950357,93.70158033432027
0,sAVG,1.7419064072903963,1.9567370836985454,99.80388544453592
0,sAVG,1.966097252331186,1.8707229129987568,112.64907467084461
0,sAVG,1.996568998013548,1.9880345927903544,114.39497709283994
0,sAVG,1.7910101960236893,1.857045012918256,102.61732529705566
0,sAVG,1.6499126820250378,1.904607056783508,94.53303324514486
0,sAVG,1.7906394061858055,1.8827810253523802,102.59608060425857
0,sAVG,1.788214958894395,1.894559698152276,102.45717000680882
0,sAVG,1.9850118635258875,1.8517474877897278,113.7328020634319
0,sAVG,1.8013595968855438,1.9877665755880725,103.21030228692898
0,sAVG,1.9972723902271896,1.8983593807316659,114.43527849802398
0,sAVG,1.7994454285382449,1.9435264990846486,103.1006285193512
0,sAVG,1.763540489577395,1.8844612346961265,101.04342705321967
0,sAVG,2.5696673044332914,1.6619281305484934,147.23109129678645
0,sAVG,2.5145043499612134,1.4823762552412418,144.07048682006408
0,sAVG,2.362849082065991,1.9729836453626115,135.381280028742
0,sAVG,1.6724714084690213,2.0630875753128746,95.82555306157529
0,sAVG,1.922844902842223,1.9389445901597187,110.1708975911022
0,sAVG,1.773681169921,1.8969680674340914,101.62444523829951
0,sAVG,1.8235210320394202,1.8891029895061626,104.48005898919894
0,sAVG,2.4308866554744912,1.4933522699372395,139.27954583336057
0,sAVG,1.9188026128815807,1.9402668707838746,109.9392914367893
0,sAVG,1.6655637284788951,2.064116978688191,95.4297721519141
0,sAVG,1.533820138578542,2.0088821396434087,87.88142047272152
0,sAVG,1.7659854954853154,1.9669055515542269,101.18351557262807
0,sAVG,2.4572579365049836,1.5616700389444746,140.79050893676117
0,sAVG,1.775123438329137,1.838998696880302,101.70708113101082
0,sAVG,2.049935017790283,1.9341830410693595,117.45262479545855
0,sAVG,2.5501952099786878,1.650373421616536,146.11542246625757
0,sAVG,1.619399575668684,1.8796578818389778,92.784761031092
0,sAVG,1.6238642645993921,2.0203974039185297,93.04056886366034
0,sAVG,1.8198374085553206,1.8837818093387035,104.26900291024477
0,sAVG,1.980387742813854,1.8857564312119361,113.46785946267336
0,sAVG,2.588967655264033,1.7000093250897712,148.33691994250975
0,sAVG,2.5886320648941026,1.7018354889454193,148.3176920306675
0,sAVG,1.8927308287306042,1.909180095916887,108.44548824056228
0,sAVG,1.5795762465637297,1.8959206196595635,90.50305234721762
0,sAVG,2.5859169241309874,1.6300844841887168,148.1621259241571
0,sAVG,1.8190446090794572,1.8845064220015155,104.2235788462776
0,sAVG,1.910476905733157,1.8812936111929535,109.46226355572273
0,sAVG,1.8490961792412368,1.8892922157455514,105.94540698428885
0,sAVG,2.370646305653102,2.0272171652869755,135.82802803220332
0,sAVG,2.5721837174479636,1.61832883312456,147.37527114203897
0,sAVG,1.7963173006965827,1.8686643495388777,102.9213999962466
0,sAVG,1.9763614745146711,1.77708355784016,113.23717128194286
0,sAVG,2.568458548119449,1.5423207142919364,147.1618346615435
0,sAVG,1.7735780196305035,1.8795717357040975,101.61853516199852
0,sAVG,2.2397547029764526,1.905564951906642,128.328491625128
0,sAVG,1.7946017697048022,1.881434486166751,102.82310731079369
0,sAVG,1.8021952418979088,1.883946160689149,103.25818121930864
0,sAVG,1.797519858591375,1.9616699504614052,102.99030148823833
0,sAVG,1.6305738063038395,2.0170388275313753,93.42499728579219
0,sAVG,1.644641112697988,2.0609181243435244,94.2309945712943
0,sAVG,1.8282840272384568,1.8910816276574103,104.75295851194483
0,sAVG,2.5908093279034823,1.7032175118036967,148.44244001199493
0,sAVG,2.6695461081230354,1.8479411556419278,152.95372521102445
0,sAVG,2.555508576794619,1.5554772885915744,146.4198559598153
0,sAVG,1.6323175771201217,1.8613909547325482,93.52490799400324
0,sAVG,1.7782446367501292,1.9105416071398338,101.88591262755656
0,sAVG,1.7890416670105005,1.9381604573296674,102.50453689275088
0,sAVG,2.524982408232483,1.4906468813831157,144.67083533649998
0,sAVG,2.581386948289233,1.5477134653467317,147.90257742712834
0,sAVG,1.7663810685954404,1.9420903851650033,101.2061802423271
0,sAVG,2.386481913031966,1.9908922943149272,136.73534150103842
0,sAVG,1.934791172341403,1.9284337759483927,110.8553684143311
0,sAVG,1.99402202013936,1.9384027614146984,114.24904601013577
0,sAVG,2.5465687089564883,1.525344509684683,145.90763926328566
0,sAVG,1.8093805551527529,1.8606068962262978,103.66986934329061
0,sAVG,1.602721189638793,1.8783553365921888,91.82915990248928
0,sAVG,2.447443314943564,1.6180923213666087,140.22817254377372
0,sAVG,2.56364863063255,1.589779400227446,146.88624668973802
0,sAVG,2.0112363392956567,1.9004906174456697,115.23535384498277
0,sAVG,1.7695981513137067,1.8677914087841065,101.39050550442823
0,sAVG,2.5936766293273084,1.6550244789018214,148.606724282172
0,sAVG,2.5534601689783463,1.514746457301384,146.30249083722126
0,sAVG,1.5505577368177708,1.9134256472198952,88.84041421101492
0,sAVG,1.827141191350262,1.941507728322307,104.68747883887517
0,sAVG,1.8192521967276287,1.914939832337037,104.23547274239688
0,sAVG,2.5999725358200565,1.5649305791744208,148.9674531524155
0,sAVG,1.788308570463973,1.899189737440628,102.46253355465923
0,sAVG,2.3675921995985125,1.520107569007092,135.65304064508996
0,sAVG,1.807077984548285,1.8845816587172983,103.53794176562371
0,sAVG,1.381234267530037,1.8293863558804397,79.13889404831477
0,sAVG,1.8569568823209375,2.010208760991415,106.39579209476119
0,sAVG,1.796646632057087,1.9172201290409219,102.9402692932648
0,sAVG,1.815832451416141,1.904335793014659,104.03953576903899
0,sAVG,2.309641175516693,1.411309331838646,132.3326915467407
0,sAVG,1.9360701129386508,1.8121932814709183,110.92864631280133
0,sAVG,1.7719903143269513,1.9065860962763779,101.52756634899444
0,sAVG,1.8014766185773694,1.9546366013520111,103.21700713598206
0,sAVG,2.4035365343023396,1.4771342556199096,137.71249932102486
0,sAVG,1.804002772716336,1.8446275686691562,103.36174510654435
