,sub,Hue Angle,Prior
12,s2,24.0001,0.0050298032867466275
13,s2,26.0001,0.004842401309706392
14,s2,28.0001,0.0046558682012617335
15,s2,30.0001,0.00447043122327207
16,s2,32.0001,0.0042863163021307025
17,s2,34.0001,0.004103747753508314
18,s2,36.0001,0.003922948009058876
19,s2,38.0001,0.0037441373454209247
20,s2,40.0001,0.0035675336158444418
21,s2,42.0001,0.0033933519847701905
22,s2,44.0001,0.003221804665685014
23,s2,46.0001,0.0030531006625723776
24,s2,48.0001,0.002887445515273216
25,s2,50.0001,0.002725041049067293
26,s2,52.0001,0.00256608512878019
27,s2,54.0001,0.0024107714177154954
28,s2,56.0001,0.0022592891417058977
29,s2,58.0001,0.0021118228585706605
30,s2,60.0001,0.0019685522332603396
31,s2,62.0001,0.0018296518189627343
32,s2,64.0001,0.0016952908444366926
33,s2,66.0001,0.0015656330078329538
34,s2,68.0001,0.001440836277253164
35,s2,70.0001,0.0013210526982900667
36,s2,72.0001,0.001206428208783388
37,s2,74.0001,0.0010971024610170377
38,s2,76.0001,0.0009932086515743337
39,s2,78.0001,0.0008948733590584627
40,s2,80.0001,0.0008022163898759683
41,s2,82.0001,0.0007153506322710845
42,s2,84.0001,0.0006343819187888119
43,s2,86.0001,0.0005594088973342537
44,s2,88.0001,0.0004905229109853399
45,s2,90.0001,0.00042780788670536846
46,s2,92.0001,0.0003713402330909124
47,s2,94.0001,0.0003211887472797281
48,s2,96.0001,0.00027741453113203145
49,s2,98.0001,0.00024007091678729695
50,s2,100.0001,0.00020920340168726029
51,s2,102.0001,0.0001848495931442965
52,s2,104.0001,0.0001670391625226976
53,s2,106.0001,0.0001557938090886884
54,s2,108.0001,0.00015112723357321633
55,s2,110.0001,0.00015304512147971437
56,s2,112.0001,0.00016154513615719676
57,s2,114.0001,0.00017661692164710755
58,s2,116.0001,0.00019824211530045563
59,s2,118.0001,0.00022639437014988239
60,s2,120.0001,0.00026103938700937346
61,s2,122.0001,0.0003021349562625435
62,s2,124.0001,0.00034963100928854475
63,s2,126.0001,0.0004034696794629704
64,s2,128.0001,0.0004635853726594232
65,s2,130.0001,0.0005299048471658568
66,s2,132.0001,0.0006023473029183169
67,s2,134.0001,0.0006808244799433756
68,s2,136.0001,0.0007652407658893098
69,s2,138.0001,0.0008554933125150232
70,s2,140.0001,0.0009514721609947937
71,s2,142.0001,0.00105306037588616
72,s2,144.0001,0.0011601341875977387
73,s2,146.0001,0.0012725631431834128
74,s2,148.0001,0.0013902102652791576
75,s2,150.0001,0.0015129322189888486
76,s2,152.0001,0.0016405794865157607
77,s2,154.0001,0.001772996549326966
78,s2,156.0001,0.0019100220776287085
79,s2,158.0001,0.002051489126921921
80,s2,160.0001,0.002197225341398372
81,s2,162.0001,0.0023470531639296615
82,s2,164.0001,0.0025007900523932366
83,s2,166.0001,0.002658248702071862
84,s2,168.0001,0.002819237273855549
85,s2,170.0001,0.002983559627967972
86,s2,172.0001,0.0031510155629325604
87,s2,174.0001,0.0033214010594871633
88,s2,176.0001,0.003494508529150107
89,s2,178.0001,0.0036701270671347748
90,s2,180.0001,0.003848042709304588
91,s2,182.0001,0.004028038692855364
92,s2,184.0001,0.004209895720407403
93,s2,186.0001,0.004393392227185564
94,s2,188.0001,0.004578304650961811
95,s2,190.0001,0.004764407704431344
96,s2,192.0001,0.004951474649690483
97,s2,194.0001,0.005139277574481888
98,s2,196.0001,0.005327587669870528
99,s2,198.0001,0.005516175509012115
100,s2,200.0001,0.00570481132667438
101,s2,202.0001,0.005893265299170625
102,s2,204.0001,0.006081307824364473
103,s2,206.0001,0.006268709801404712
104,s2,208.0001,0.006455242909849373
105,s2,210.0001,0.006640679887839034
106,s2,212.0001,0.0068247948089804
107,s2,214.0001,0.00700736335760279
108,s2,216.0001,0.007188163102052233
109,s2,218.0001,0.007366973765690179
110,s2,220.0001,0.007543577495266662
111,s2,222.0001,0.007717759126340911
112,s2,224.0001,0.00788930644542609
113,s2,226.0001,0.00805801044853873
114,s2,228.0001,0.008223665595837888
115,s2,230.0001,0.008386070062043813
116,s2,232.0001,0.008545025982330914
117,s2,234.0001,0.008700339693395608
118,s2,236.0001,0.008851821969405206
119,s2,238.0001,0.008999288252540445
120,s2,240.0001,0.009142558877850765
121,s2,242.0001,0.00928145929214837
122,s2,244.0001,0.009415820266674414
123,s2,246.0001,0.00954547810327815
124,s2,248.0001,0.009670274833857944
125,s2,250.0001,0.009790058412821039
126,s2,252.0001,0.009904682902327717
127,s2,254.0001,0.010014008650094067
128,s2,256.0001,0.010117902459536771
129,s2,258.0001,0.010216237752052642
130,s2,260.0001,0.010308894721235135
131,s2,262.0001,0.010395760478840017
132,s2,264.0001,0.010476729192322292
133,s2,266.0001,0.01055170221377685
134,s2,268.0001,0.010620588200125763
135,s2,270.0001,0.010683303224405737
136,s2,272.0001,0.010739770878020192
137,s2,274.0001,0.010789922363831377
138,s2,276.0001,0.010833696579979074
139,s2,278.0001,0.010871040194323809
140,s2,280.0001,0.010901907709423843
141,s2,282.0001,0.010926261517966808
142,s2,284.0001,0.010944071948588407
143,s2,286.0001,0.010955317302022417
144,s2,288.0001,0.010959983877537889
145,s2,290.0001,0.01095806598963139
146,s2,292.0001,0.010949565974953907
147,s2,294.0001,0.010934494189463998
148,s2,296.0001,0.010912868995810648
149,s2,298.0001,0.010884716740961222
150,s2,300.0001,0.010850071724101731
151,s2,302.0001,0.010808976154848562
152,s2,304.0001,0.010761480101822561
153,s2,306.0001,0.01070764143164814
154,s2,308.0001,0.010647525738451683
155,s2,310.0001,0.010581206263945249
156,s2,312.0001,0.010508763808192788
157,s2,314.0001,0.010430286631167728
158,s2,316.0001,0.0103458703452218
159,s2,318.0001,0.010255617798596083
160,s2,320.0001,0.01015963895011631
161,s2,322.0001,0.01005805073522495
162,s2,324.0001,0.009950976923513367
163,s2,326.0001,0.009838547967927698
164,s2,328.0001,0.009720900845831949
165,s2,330.0001,0.009598178892122259
166,s2,332.0001,0.009470531624595347
167,s2,334.0001,0.009338114561784138
168,s2,336.0001,0.009201089033482397
169,s2,338.0001,0.009059621984189184
170,s2,340.0001,0.008913885769712738
171,s2,342.0001,0.008764057947181452
172,s2,344.0001,0.00861032105871787
173,s2,346.0001,0.008452862409039244
174,s2,348.0001,0.008291873837255557
175,s2,350.0001,0.00812755148314313
176,s2,352.0001,0.007960095548178553
177,s2,354.0001,0.007789710051623943
178,s2,356.0001,0.007616602581960998
179,s2,358.0001,0.007440984043976336
0,s3,0.0001,0.003060384764887144
1,s3,2.0001,0.0032341791565694035
2,s3,4.0001,0.0034108017878132064
3,s3,6.0001,0.003590037471149011
4,s3,8.0001,0.003771667835505814
5,s3,10.0001,0.00395547159226266
6,s3,12.0001,0.004141224804854738
7,s3,14.0001,0.004328701161605594
8,s3,16.0001,0.004517672251453047
9,s3,18.0001,0.004707907842232881
10,s3,20.0001,0.004899176161181278
11,s3,22.0001,0.005091244177314226
12,s3,24.0001,0.0052838778853398745
13,s3,26.0001,0.005476842590757944
14,s3,28.0001,0.005669903195798819
15,s3,30.0001,0.005862824485853959
16,s3,32.0001,0.006055371416048681
17,s3,34.0001,0.006247309397608124
18,s3,36.0001,0.006438404583667536
19,s3,38.0001,0.006628424154178662
20,s3,40.0001,0.006817136599565105
21,s3,42.0001,0.007004312002781082
22,s3,44.0001,0.00718972231942994
23,s3,46.0001,0.00737314165560111
24,s3,48.0001,0.007554346543087049
25,s3,50.0001,0.00773311621164483
26,s3,52.0001,0.007909232857970672
27,s3,54.0001,0.008082481911059716
28,s3,56.0001,0.008252652293627743
29,s3,58.0001,0.008419536679276335
30,s3,60.0001,0.008582931745088144
31,s3,62.0001,0.00874263841934456
32,s3,64.0001,0.00889846212406393
33,s3,66.0001,0.009050213012064856
34,s3,68.0001,0.00919770619826574
35,s3,70.0001,0.009340761984938778
36,s3,72.0001,0.009479206080643966
37,s3,74.0001,0.009612869812576363
38,s3,76.0001,0.009741590332067932
39,s3,78.0001,0.009865210812993548
40,s3,80.0001,0.009983580642839475
41,s3,82.0001,0.010096555606201525
42,s3,84.0001,0.010203998060489298
43,s3,86.0001,0.010305777103622484
44,s3,88.0001,0.010401768733514888
45,s3,90.0001,0.010491855999151862
46,s3,92.0001,0.010575929143077105
47,s3,94.0001,0.010653885735115224
48,s3,96.0001,0.010725630797167108
49,s3,98.0001,0.010791076918926128
50,s3,100.0001,0.010850144364374125
51,s3,102.0001,0.01090276116892746
52,s3,104.0001,0.010948863227114783
53,s3,106.0001,0.010988394370679671
54,s3,108.0001,0.011021306437012997
55,s3,110.0001,0.011047559327831646
56,s3,112.0001,0.011067121058032104
57,s3,114.0001,0.01107996779465938
58,s3,116.0001,0.011086083885943777
59,s3,118.0001,0.011085461880370177
60,s3,120.0001,0.01107810253575656
61,s3,122.0001,0.011064014818330716
62,s3,124.0001,0.011043215891806285
63,s3,126.0001,0.011015731096471405
64,s3,128.0001,0.010981593918315484
65,s3,130.0001,0.010940845948231678
66,s3,132.0001,0.010893536831344789
67,s3,134.0001,0.01083972420652633
68,s3,136.0001,0.010779473636170446
69,s3,138.0001,0.010712858526316225
70,s3,140.0001,0.010639960037213759
71,s3,142.0001,0.010560866984442861
72,s3,144.0001,0.010475675730704983
73,s3,146.0001,0.0103844900684201
74,s3,148.0001,0.010287421093271631
75,s3,150.0001,0.010184587068853465
76,s3,152.0001,0.010076113282583987
77,s3,154.0001,0.009962131893062661
78,s3,156.0001,0.009842781769055134
79,s3,158.0001,0.009718208320303028
80,s3,160.0001,0.009588563320364582
81,s3,162.0001,0.009454004721701938
82,s3,164.0001,0.009314696463240403
83,s3,166.0001,0.009170808270634122
84,s3,168.0001,0.00902251544948151
85,s3,170.0001,0.008869998671742376
86,s3,172.0001,0.008713443755616996
87,s3,174.0001,0.008553041439155227
88,s3,176.0001,0.008388987147871596
89,s3,178.0001,0.008221480756649404
90,s3,180.0001,0.008050726346223978
91,s3,182.0001,0.007876931954541717
92,s3,184.0001,0.007700309323297914
93,s3,186.0001,0.007521073639962111
94,s3,188.0001,0.007339443275605308
95,s3,190.0001,0.007155639518848462
96,s3,192.0001,0.006969886306256384
97,s3,194.0001,0.006782409949505527
98,s3,196.0001,0.006593438859658075
99,s3,198.0001,0.00640320326887824
100,s3,200.0001,0.006211934949929843
101,s3,202.0001,0.006019866933796894
102,s3,204.0001,0.005827233225771248
103,s3,206.0001,0.005634268520353178
104,s3,208.0001,0.005441207915312304
105,s3,210.0001,0.005248286625257163
106,s3,212.0001,0.005055739695062441
107,s3,214.0001,0.004863801713502997
108,s3,216.0001,0.004672706527443585
109,s3,218.0001,0.004482686956932459
110,s3,220.0001,0.004293974511546017
111,s3,222.0001,0.004106799108330041
112,s3,224.0001,0.003921388791681183
113,s3,226.0001,0.0037379694555100137
114,s3,228.0001,0.003556764568024074
115,s3,230.0001,0.0033779948994662897
116,s3,232.0001,0.0032018782531404505
117,s3,234.0001,0.0030286292000514087
118,s3,236.0001,0.0028584588174833782
119,s3,238.0001,0.0026915744318347897
120,s3,240.0001,0.0025281793660229777
121,s3,242.0001,0.0023684726917665624
122,s3,244.0001,0.0022126489870471894
123,s3,246.0001,0.0020608980990462662
124,s3,248.0001,0.0019134049128453814
125,s3,250.0001,0.0017703491261723443
126,s3,252.0001,0.0016319050304671582
127,s3,254.0001,0.001498241298534758
128,s3,256.0001,0.0013695207790431904
129,s3,258.0001,0.0012459002981175767
130,s3,260.0001,0.0011275304682716468
131,s3,262.0001,0.0010145555049095986
132,s3,264.0001,0.000907113050621825
133,s3,266.0001,0.0008053340074886385
134,s3,268.0001,0.0007093423775962357
135,s3,270.0001,0.0006192551119592602
136,s3,272.0001,0.0005351819680340171
137,s3,274.0001,0.00045722537599589806
138,s3,276.0001,0.00038548031394401434
139,s3,278.0001,0.0003200341921849928
140,s3,280.0001,0.0002609667467369974
141,s3,282.0001,0.000208349942183662
142,s3,284.0001,0.00016224788399633934
143,s3,286.0001,0.00012271674043145143
144,s3,288.0001,8.9804674098126e-05
145,s3,290.0001,6.355178327947587e-05
146,s3,292.0001,4.399005307901624e-05
147,s3,294.0001,3.114331645174169e-05
148,s3,296.0001,2.5027225167344462e-05
149,s3,298.0001,2.5649230740943992e-05
150,s3,300.0001,3.300857535456152e-05
151,s3,302.0001,4.70962927804037e-05
152,s3,304.0001,6.789521930483525e-05
153,s3,306.0001,9.538001463971591e-05
154,s3,308.0001,0.00012951719279563533
155,s3,310.0001,0.000170265162879443
156,s3,312.0001,0.000217574279766333
157,s3,314.0001,0.00027138690458479095
158,s3,316.0001,0.00033163747494067346
159,s3,318.0001,0.00039825258479489375
160,s3,320.0001,0.0004711510738973611
161,s3,322.0001,0.0005502441266682586
162,s3,324.0001,0.0006354353804061362
163,s3,326.0001,0.0007266210426910181
164,s3,328.0001,0.0008236900178394891
165,s3,330.0001,0.0009265240422576544
166,s3,332.0001,0.0010349978285271342
167,s3,334.0001,0.0011489792180484572
168,s3,336.0001,0.0012683293420559874
169,s3,338.0001,0.0013929027908080904
170,s3,340.0001,0.0015225477907465355
171,s3,342.0001,0.0016571063894091813
172,s3,344.0001,0.0017964146478707133
173,s3,346.0001,0.0019403028404769967
174,s3,348.0001,0.00208859566162961
175,s3,350.0001,0.002241112439368743
176,s3,352.0001,0.0023976673554941233
177,s3,354.0001,0.002558069671955894
178,s3,356.0001,0.002722123963239524
179,s3,358.0001,0.002889630354461712
0,s4,0.0001,0.0026310214289395756
1,s4,2.0001,0.0027881773969720713
2,s4,4.0001,0.0029487049890088743
3,s4,6.0001,0.0031124086269064674
4,s4,8.0001,0.003279088862998685
5,s4,10.0001,0.00344854262309297
6,s4,12.0001,0.0036205634538850006
7,s4,14.0001,0.003794941774490233
8,s4,16.0001,0.00397146513178593
9,s4,18.0001,0.004149918459252566
10,s4,20.0001,0.004330084338999252
11,s4,22.0001,0.0045117432666539415
12,s4,24.0001,0.004694673918795701
13,s4,26.0001,0.004878653422603201
14,s4,28.0001,0.0050634576273909234
15,s4,30.0001,0.00524886137770224
16,s4,32.0001,0.005434638787626654
17,s4,34.0001,0.005620563516006989
18,s4,36.0001,0.005806409042201223
19,s4,38.0001,0.005991948942062996
20,s4,40.0001,0.006176957163804559
21,s4,42.0001,0.006361208303406049
22,s4,44.0001,0.006544477879235576
23,s4,46.0001,0.006726542605545505
24,s4,48.0001,0.006907180664511749
25,s4,50.0001,0.007086171976484617
26,s4,52.0001,0.007263298468121968
27,s4,54.0001,0.007438344338077987
28,s4,56.0001,0.007611096319923881
29,s4,58.0001,0.007781343941980174
30,s4,60.0001,0.007948879783744027
31,s4,62.0001,0.008113499728599167
32,s4,64.0001,0.008275003212500548
33,s4,66.0001,0.00843319346833074
34,s4,68.0001,0.008587877765630357
35,s4,70.0001,0.008738867645410426
36,s4,72.0001,0.008885979149760642
37,s4,74.0001,0.009029033045973748
38,s4,76.0001,0.009167855044912972
39,s4,78.0001,0.009302276013356493
40,s4,80.0001,0.009432132180060225
41,s4,82.0001,0.009557265335287852
42,s4,84.0001,0.009677523023565011
43,s4,86.0001,0.009792758729422816
44,s4,88.0001,0.009902832055904379
45,s4,90.0001,0.010007608895616874
46,s4,92.0001,0.01010696159412075
47,s4,94.0001,0.010200769105456989
48,s4,96.0001,0.010288917139622966
49,s4,98.0001,0.010371298301817218
50,s4,100.0001,0.010447812223283452
51,s4,102.0001,0.010518365683594426
52,s4,104.0001,0.010582872724226684
53,s4,106.0001,0.010641254753287761
54,s4,108.0001,0.010693440641268306
55,s4,110.0001,0.010739366807702438
56,s4,112.0001,0.01077897729863074
57,s4,114.0001,0.010812223854771543
58,s4,116.0001,0.010839065970317429
59,s4,118.0001,0.010859470942285315
60,s4,120.0001,0.010873413910360008
61,s4,122.0001,0.010880877887182654
62,s4,124.0001,0.010881853779047232
63,s4,126.0001,0.01087634039697983
64,s4,128.0001,0.010864344458187227
65,s4,130.0001,0.010845880577873012
66,s4,132.0001,0.0108209712514312
67,s4,134.0001,0.010789646827039074
68,s4,136.0001,0.010751945468682597
69,s4,138.0001,0.010707913109659482
70,s4,140.0001,0.01065760339661653
71,s4,142.0001,0.010601077624189466
72,s4,144.0001,0.010538404660324867
73,s4,146.0001,0.010469660862375172
74,s4,148.0001,0.010394929984069011
75,s4,150.0001,0.010314303073470192
76,s4,152.0001,0.010227878362049652
77,s4,154.0001,0.010135761145005558
78,s4,156.0001,0.0100380636529773
79,s4,158.0001,0.009934904915309779
80,s4,160.0001,0.00982641061503445
81,s4,162.0001,0.009712712935743936
82,s4,164.0001,0.009593950400546664
83,s4,166.0001,0.009470267703297812
84,s4,168.0001,0.009341815532312116
85,s4,170.0001,0.009208750386773379
86,s4,172.0001,0.009071234386064329
87,s4,174.0001,0.008929435072249114
88,s4,176.0001,0.008783525205949107
89,s4,178.0001,0.0086336825558607
90,s4,180.0001,0.008480089682171538
91,s4,182.0001,0.00832293371413904
92,s4,184.0001,0.008162406122102239
93,s4,186.0001,0.007998702484204648
94,s4,188.0001,0.007832022248112431
95,s4,190.0001,0.007662568488018144
96,s4,192.0001,0.007490547657226114
97,s4,194.0001,0.007316169336620881
98,s4,196.0001,0.007139645979325185
99,s4,198.0001,0.006961192651858548
100,s4,200.0001,0.006781026772111862
101,s4,202.0001,0.006599367844457172
102,s4,204.0001,0.006416437192315416
103,s4,206.0001,0.006232457688507914
104,s4,208.0001,0.0060476534837201916
105,s4,210.0001,0.005862249733408875
106,s4,212.0001,0.0056764723234844616
107,s4,214.0001,0.005490547595104126
108,s4,216.0001,0.005304702068909891
109,s4,218.0001,0.005119162169048118
110,s4,220.0001,0.004934153947306555
111,s4,222.0001,0.004749902807705067
112,s4,224.0001,0.004566633231875539
113,s4,226.0001,0.00438456850556561
114,s4,228.0001,0.004203930446599366
115,s4,230.0001,0.004024939134626496
116,s4,232.0001,0.0038478126429891462
117,s4,234.0001,0.0036727667730331293
118,s4,236.0001,0.0035000147911872326
119,s4,238.0001,0.0033297671691309423
120,s4,240.0001,0.0031622313273670863
121,s4,242.0001,0.002997611382511948
122,s4,244.0001,0.002836107898610565
123,s4,246.0001,0.002677917642780374
124,s4,248.0001,0.002523233345480756
125,s4,250.0001,0.00237224346570069
126,s4,252.0001,0.0022251319613504736
127,s4,254.0001,0.0020820780651373653
128,s4,256.0001,0.001943256066198145
129,s4,258.0001,0.001808835097754626
130,s4,260.0001,0.0016789789310508914
131,s4,262.0001,0.001553845775823266
132,s4,264.0001,0.0014335880875461031
133,s4,266.0001,0.0013183523816883002
134,s4,268.0001,0.0012082790552067407
135,s4,270.0001,0.0011035022154942437
136,s4,272.0001,0.0010041495169903685
137,s4,274.0001,0.0009103420056541273
138,s4,276.0001,0.0008221939714881502
139,s4,278.0001,0.0007398128092938983
140,s4,280.0001,0.0006632988878276655
141,s4,282.0001,0.0005927454275166885
142,s4,284.0001,0.0005282383868844318
143,s4,286.0001,0.0004698563578233554
144,s4,288.0001,0.00041767046984280825
145,s4,290.0001,0.0003717443034086766
146,s4,292.0001,0.00033213381248037494
147,s4,294.0001,0.0002988872563395727
148,s4,296.0001,0.0002720451407936866
149,s4,298.0001,0.00025164016882579896
150,s4,300.0001,0.00023769720075110713
151,s4,302.0001,0.00023023322392846246
152,s4,304.0001,0.00022925733206388398
153,s4,306.0001,0.00023477071413128447
154,s4,308.0001,0.0002467666529238859
155,s4,310.0001,0.0002652305332381034
156,s4,312.0001,0.0002901398596799154
157,s4,314.0001,0.00032146428407204154
158,s4,316.0001,0.0003591656424285161
159,s4,318.0001,0.0004031980014516326
160,s4,320.0001,0.0004535077144945838
161,s4,322.0001,0.0005100334869216467
162,s4,324.0001,0.0005727064507862463
163,s4,326.0001,0.0006414502487359415
164,s4,328.0001,0.0007161811270421036
165,s4,330.0001,0.0007968080376409228
166,s4,332.0001,0.000883232749061462
167,s4,334.0001,0.0009753499661055563
168,s4,336.0001,0.0010730474581338134
169,s4,338.0001,0.001176206195801335
170,s4,340.0001,0.001284700496076663
171,s4,342.0001,0.001398398175367178
172,s4,344.0001,0.0015171607105644463
173,s4,346.0001,0.0016408434078133002
174,s4,348.0001,0.0017692955787989963
175,s4,350.0001,0.0019023607243377346
176,s4,352.0001,0.002039876725046783
177,s4,354.0001,0.002181676038862001
178,s4,356.0001,0.0023275859051620075
179,s4,358.0001,0.002477428555250412
